
CLKs     PCr      PCs      IRs          PCerr  Werr      LEDs         RegW  RDins        MemW  MDins
02ff     32d0     32d0     23bdfffc     00     00000     00000001     1     000007e4     0     00000000
0300     32d4     32d4     8fb50000     00     00000     00000001     1     00000000     0     00000000
0301     32d8     32d8     23bdfffc     00     00000     00000001     1     000007e0     0     00000000
0302     32dc     32dc     8fb40000     00     00000     00000001     1     00000000     0     00000000
0303     32e0     32e0     23bdfffc     00     00000     00000001     1     000007dc     0     00000000
0304     32e4     32e4     8fb30000     00     00000     00000001     1     ffffffff     0     00000000
0305     32e8     32e8     23bdfffc     00     00000     00000001     1     000007d8     0     00000000
0306     32ec     32ec     8fb00000     00     00000     00000001     1     00000001     0     00000000
0307     32f0     32f0     23bdfffc     00     00000     00000001     1     000007d4     0     00000000
0308     32f4     32f4     8fa40000     00     00000     00000001     1     00000000     0     00000000
0309     32f8     32f8     23bdfffc     00     00000     00000001     1     000007d0     0     00000000
030a     32fc     32fc     8fa20000     00     00000     00000001     1     00000000     0     00000000
030b     3300     3300     42000018     00     00000     00000001     0     00000000     0     00000000
030c     0010     0010     00008021     00     00000     00000001     1     00000000     0     00000000
030d     30ac     30ac     afa20000     00     00000     00000001     0     00000000     1     00000000
030e     30b0     30b0     23bd0004     00     00000     00000001     1     000007d4     0     00000000
030f     30b4     30b4     afa40000     00     00000     00000001     0     00000000     1     00000000
0310     30b8     30b8     23bd0004     00     00000     00000001     1     000007d8     0     00000000
0311     30bc     30bc     afb00000     00     00000     00000001     0     00000000     1     00000000
0312     30c0     30c0     23bd0004     00     00000     00000001     1     000007dc     0     00000000
0313     30c4     30c4     afb30000     00     00000     00000001     0     00000000     1     ffffffff
0314     30c8     30c8     23bd0004     00     00000     00000001     1     000007e0     0     00000000
0315     30cc     30cc     afb40000     00     00000     00000001     0     00000000     1     00000000
0316     30d0     30d0     23bd0004     00     00000     00000001     1     000007e4     0     00000000
0317     30d4     30d4     afb50000     00     00000     00000001     0     00000000     1     00000000
0318     30d8     30d8     23bd0004     00     00000     00000001     1     000007e8     0     00000000
0319     30dc     30dc     afb60000     00     00000     00000001     0     00000000     1     00000000
031a     30e0     30e0     23bd0004     00     00000     00000001     1     000007ec     0     00000000
031b     30e4     30e4     40167000     00     00000     00000001     1     00000014     0     00000000
031c     30e8     30e8     afb60000     00     00000     00000001     0     00000000     1     00000014
031d     30ec     30ec     23bd0004     00     00000     00000001     1     000007f0     0     00000000
031e     30f0     30f0     40806000     00     00000     00000001     0     00000000     0     00000000
031f     30f4     30f4     20160001     00     00000     00000001     1     00000001     0     00000000
0320     30f8     30f8     20140003     00     00000     00000001     1     00000003     0     00000000
0321     30fc     30fc     20150001     00     00000     00000001     1     00000001     0     00000000
0322     3100     3100     00168020     00     00000     00000001     1     00000001     0     00000000
0323     3104     3104     00108100     00     00000     00000001     1     00000010     0     00000000
0324     3108     3108     02149825     00     00000     00000001     1     00000013     0     00000000
0325     310c     310c     00132020     00     00000     00000001     1     00000013     0     00000000
0326     3110     3110     20020022     00     00000     00000001     1     00000022     0     00000000
0327     3114     3114     0000000c     00     00000     00000001     0     00000000     0     00000000
0328     3118     3118     1600fffa     00     00000     00000013     0     00000000     0     00000000
0329     3104     3104     00108100     00     00000     00000013     1     00000100     0     00000000
032a     3108     3108     02149825     00     00000     00000013     1     00000103     0     00000000
032b     310c     310c     00132020     00     00000     00000013     1     00000103     0     00000000
032c     3110     3110     20020022     00     00000     00000013     1     00000022     0     00000000
032d     3114     3114     0000000c     00     00000     00000013     0     00000000     0     00000000
032e     3118     3118     1600fffa     00     00000     00000103     0     00000000     0     00000000
032f     3104     3104     00108100     00     00000     00000103     1     00001000     0     00000000
0330     3108     3108     02149825     00     00000     00000103     1     00001003     0     00000000
0331     310c     310c     00132020     00     00000     00000103     1     00001003     0     00000000
0332     3110     3110     20020022     00     00000     00000103     1     00000022     0     00000000
0333     3114     3114     0000000c     00     00000     00000103     0     00000000     0     00000000
0334     3118     3118     1600fffa     00     00000     00001003     0     00000000     0     00000000
0335     3104     3104     00108100     00     00000     00001003     1     00010000     0     00000000
0336     3108     3108     02149825     00     00000     00001003     1     00010003     0     00000000
0337     310c     310c     00132020     00     00000     00001003     1     00010003     0     00000000
0338     3110     3110     20020022     00     00000     00001003     1     00000022     0     00000000
0339     3114     3114     0000000c     00     00000     00001003     0     00000000     0     00000000
033a     3118     3118     1600fffa     00     00000     00010003     0     00000000     0     00000000
033b     3104     3104     00108100     00     00000     00010003     1     00100000     0     00000000
033c     3108     3108     02149825     00     00000     00010003     1     00100003     0     00000000
033d     310c     310c     00132020     00     00000     00010003     1     00100003     0     00000000
033e     3110     3110     20020022     00     00000     00010003     1     00000022     0     00000000
033f     3114     3114     0000000c     00     00000     00010003     0     00000000     0     00000000
0340     3118     3118     1600fffa     00     00000     00100003     0     00000000     0     00000000
0341     3104     3104     00108100     00     00000     00100003     1     01000000     0     00000000
0342     3108     3108     02149825     00     00000     00100003     1     01000003     0     00000000
0343     310c     310c     00132020     00     00000     00100003     1     01000003     0     00000000
0344     3110     3110     20020022     00     00000     00100003     1     00000022     0     00000000
0345     3114     3114     0000000c     00     00000     00100003     0     00000000     0     00000000
0346     3118     3118     1600fffa     00     00000     01000003     0     00000000     0     00000000
0347     3104     3104     00108100     00     00000     01000003     1     10000000     0     00000000
0348     3108     3108     02149825     00     00000     01000003     1     10000003     0     00000000
0349     310c     310c     00132020     00     00000     01000003     1     10000003     0     00000000
034a     3110     3110     20020022     00     00000     01000003     1     00000022     0     00000000
034b     3114     3114     0000000c     00     00000     01000003     0     00000000     0     00000000
034c     3118     3118     1600fffa     00     00000     10000003     0     00000000     0     00000000
034d     3104     3104     00108100     00     00000     10000003     1     00000000     0     00000000
034e     3108     3108     02149825     00     00000     10000003     1     00000003     0     00000000
034f     310c     310c     00132020     00     00000     10000003     1     00000003     0     00000000
0350     3110     3110     20020022     00     00000     10000003     1     00000022     0     00000000
0351     3114     3114     0000000c     00     00000     10000003     0     00000000     0     00000000
0352     3118     3118     1600fffa     00     00000     00000003     0     00000000     0     00000000
0353     311c     311c     0295a022     00     00000     00000003     1     00000002     0     00000000
0354     3120     3120     1680fff7     00     00000     00000003     0     00000000     0     00000000
0355     3100     3100     00168020     00     00000     00000003     1     00000001     0     00000000
0356     3104     3104     00108100     00     00000     00000003     1     00000010     0     00000000
0357     3108     3108     02149825     00     00000     00000003     1     00000012     0     00000000
0358     310c     310c     00132020     00     00000     00000003     1     00000012     0     00000000
0359     3110     3110     20020022     00     00000     00000003     1     00000022     0     00000000
035a     3114     3114     0000000c     00     00000     00000003     0     00000000     0     00000000
035b     3118     3118     1600fffa     00     00000     00000012     0     00000000     0     00000000
035c     3104     3104     00108100     00     00000     00000012     1     00000100     0     00000000
035d     3108     3108     02149825     00     00000     00000012     1     00000102     0     00000000
035e     310c     310c     00132020     00     00000     00000012     1     00000102     0     00000000
035f     3110     3110     20020022     00     00000     00000012     1     00000022     0     00000000
0360     3114     3114     0000000c     00     00000     00000012     0     00000000     0     00000000
0361     3118     3118     1600fffa     00     00000     00000102     0     00000000     0     00000000
0362     3104     3104     00108100     00     00000     00000102     1     00001000     0     00000000
0363     3108     3108     02149825     00     00000     00000102     1     00001002     0     00000000
0364     310c     310c     00132020     00     00000     00000102     1     00001002     0     00000000
0365     3110     3110     20020022     00     00000     00000102     1     00000022     0     00000000
0366     3114     3114     0000000c     00     00000     00000102     0     00000000     0     00000000
0367     3118     3118     1600fffa     00     00000     00001002     0     00000000     0     00000000
0368     3104     3104     00108100     00     00000     00001002     1     00010000     0     00000000
0369     3108     3108     02149825     00     00000     00001002     1     00010002     0     00000000
036a     310c     310c     00132020     00     00000     00001002     1     00010002     0     00000000
036b     3110     3110     20020022     00     00000     00001002     1     00000022     0     00000000
036c     3114     3114     0000000c     00     00000     00001002     0     00000000     0     00000000
036d     3118     3118     1600fffa     00     00000     00010002     0     00000000     0     00000000
036e     3104     3104     00108100     00     00000     00010002     1     00100000     0     00000000
036f     3108     3108     02149825     00     00000     00010002     1     00100002     0     00000000
0370     310c     310c     00132020     00     00000     00010002     1     00100002     0     00000000
0371     3110     3110     20020022     00     00000     00010002     1     00000022     0     00000000
0372     3114     3114     0000000c     00     00000     00010002     0     00000000     0     00000000
0373     3118     3118     1600fffa     00     00000     00100002     0     00000000     0     00000000
0374     3104     3104     00108100     00     00000     00100002     1     01000000     0     00000000
0375     3108     3108     02149825     00     00000     00100002     1     01000002     0     00000000
0376     310c     310c     00132020     00     00000     00100002     1     01000002     0     00000000
0377     3110     3110     20020022     00     00000     00100002     1     00000022     0     00000000
0378     3114     3114     0000000c     00     00000     00100002     0     00000000     0     00000000
0379     3118     3118     1600fffa     00     00000     01000002     0     00000000     0     00000000
037a     3104     3104     00108100     00     00000     01000002     1     10000000     0     00000000
037b     3108     3108     02149825     00     00000     01000002     1     10000002     0     00000000
037c     310c     310c     00132020     00     00000     01000002     1     10000002     0     00000000
037d     3110     3110     20020022     00     00000     01000002     1     00000022     0     00000000
037e     3114     3114     0000000c     00     00000     01000002     0     00000000     0     00000000
037f     3118     3118     1600fffa     00     00000     10000002     0     00000000     0     00000000
0380     3104     3104     00108100     00     00000     10000002     1     00000000     0     00000000
0381     3108     3108     02149825     00     00000     10000002     1     00000002     0     00000000
0382     310c     310c     00132020     00     00000     10000002     1     00000002     0     00000000
0383     3110     3110     20020022     00     00000     10000002     1     00000022     0     00000000
0384     3114     3114     0000000c     00     00000     10000002     0     00000000     0     00000000
0385     3118     3118     1600fffa     00     00000     00000002     0     00000000     0     00000000
0386     311c     311c     0295a022     00     00000     00000002     1     00000001     0     00000000
0387     3120     3120     1680fff7     00     00000     00000002     0     00000000     0     00000000
0388     3100     3100     00168020     00     00000     00000002     1     00000001     0     00000000
0389     3104     3104     00108100     00     00000     00000002     1     00000010     0     00000000
038a     3108     3108     02149825     00     00000     00000002     1     00000011     0     00000000
038b     310c     310c     00132020     00     00000     00000002     1     00000011     0     00000000
038c     3110     3110     20020022     00     00000     00000002     1     00000022     0     00000000
038d     3114     3114     0000000c     00     00000     00000002     0     00000000     0     00000000
038e     3118     3118     1600fffa     00     00000     00000011     0     00000000     0     00000000
038f     3104     3104     00108100     00     00000     00000011     1     00000100     0     00000000
0390     3108     3108     02149825     00     00000     00000011     1     00000101     0     00000000
0391     310c     310c     00132020     00     00000     00000011     1     00000101     0     00000000
0392     3110     3110     20020022     00     00000     00000011     1     00000022     0     00000000
0393     3114     3114     0000000c     00     00000     00000011     0     00000000     0     00000000
0394     3118     3118     1600fffa     00     00000     00000101     0     00000000     0     00000000
0395     3104     3104     00108100     00     00000     00000101     1     00001000     0     00000000
0396     3108     3108     02149825     00     00000     00000101     1     00001001     0     00000000
0397     310c     310c     00132020     00     00000     00000101     1     00001001     0     00000000
0398     3110     3110     20020022     00     00000     00000101     1     00000022     0     00000000
0399     3114     3114     0000000c     00     00000     00000101     0     00000000     0     00000000
039a     3118     3118     1600fffa     00     00000     00001001     0     00000000     0     00000000
039b     3104     3104     00108100     00     00000     00001001     1     00010000     0     00000000
039c     3108     3108     02149825     00     00000     00001001     1     00010001     0     00000000
039d     310c     310c     00132020     00     00000     00001001     1     00010001     0     00000000
039e     3110     3110     20020022     00     00000     00001001     1     00000022     0     00000000
039f     3114     3114     0000000c     00     00000     00001001     0     00000000     0     00000000
03a0     3118     3118     1600fffa     00     00000     00010001     0     00000000     0     00000000
03a1     3104     3104     00108100     00     00000     00010001     1     00100000     0     00000000
03a2     3108     3108     02149825     00     00000     00010001     1     00100001     0     00000000
03a3     310c     310c     00132020     00     00000     00010001     1     00100001     0     00000000
03a4     3110     3110     20020022     00     00000     00010001     1     00000022     0     00000000
03a5     3114     3114     0000000c     00     00000     00010001     0     00000000     0     00000000
03a6     3118     3118     1600fffa     00     00000     00100001     0     00000000     0     00000000
03a7     3104     3104     00108100     00     00000     00100001     1     01000000     0     00000000
03a8     3108     3108     02149825     00     00000     00100001     1     01000001     0     00000000
03a9     310c     310c     00132020     00     00000     00100001     1     01000001     0     00000000
03aa     3110     3110     20020022     00     00000     00100001     1     00000022     0     00000000
03ab     3114     3114     0000000c     00     00000     00100001     0     00000000     0     00000000
03ac     3118     3118     1600fffa     00     00000     01000001     0     00000000     0     00000000
03ad     3104     3104     00108100     00     00000     01000001     1     10000000     0     00000000
03ae     3108     3108     02149825     00     00000     01000001     1     10000001     0     00000000
03af     310c     310c     00132020     00     00000     01000001     1     10000001     0     00000000
03b0     3110     3110     20020022     00     00000     01000001     1     00000022     0     00000000
03b1     3114     3114     0000000c     00     00000     01000001     0     00000000     0     00000000
03b2     3118     3118     1600fffa     00     00000     10000001     0     00000000     0     00000000
03b3     3104     3104     00108100     00     00000     10000001     1     00000000     0     00000000
03b4     3108     3108     02149825     00     00000     10000001     1     00000001     0     00000000
03b5     310c     310c     00132020     00     00000     10000001     1     00000001     0     00000000
03b6     3110     3110     20020022     00     00000     10000001     1     00000022     0     00000000
03b7     3114     3114     0000000c     00     00000     10000001     0     00000000     0     00000000
03b8     3118     3118     1600fffa     00     00000     00000001     0     00000000     0     00000000
03b9     311c     311c     0295a022     00     00000     00000001     1     00000000     0     00000000
03ba     3120     3120     1680fff7     00     00000     00000001     0     00000000     0     00000000
03bb     3124     3124     20160001     00     00000     00000001     1     00000001     0     00000000
03bc     3128     3128     40966000     00     00000     00000001     0     00000000     0     00000000
03bd     312c     312c     23bdfffc     00     00000     00000001     1     000007ec     0     00000000
03be     3130     3130     8fb60000     00     00000     00000001     1     00000014     0     00000000
03bf     3134     3134     40967000     00     00000     00000001     0     00000000     0     00000000
03c0     3138     3138     23bdfffc     00     00000     00000001     1     000007e8     0     00000000
03c1     313c     313c     8fb60000     00     00000     00000001     1     00000000     0     00000000
03c2     3140     3140     23bdfffc     00     00000     00000001     1     000007e4     0     00000000
03c3     3144     3144     8fb50000     00     00000     00000001     1     00000000     0     00000000
03c4     3148     3148     23bdfffc     00     00000     00000001     1     000007e0     0     00000000
03c5     314c     314c     8fb40000     00     00000     00000001     1     00000000     0     00000000
03c6     3150     3150     23bdfffc     00     00000     00000001     1     000007dc     0     00000000
03c7     3154     3154     8fb30000     00     00000     00000001     1     ffffffff     0     00000000
03c8     3158     3158     23bdfffc     00     00000     00000001     1     000007d8     0     00000000
03c9     315c     315c     8fb00000     00     00000     00000001     1     00000000     0     00000000
03ca     3160     3160     23bdfffc     00     00000     00000001     1     000007d4     0     00000000
03cb     3164     3164     8fa40000     00     00000     00000001     1     00000000     0     00000000
03cc     3168     3168     23bdfffc     00     00000     00000001     1     000007d0     0     00000000
03cd     316c     316c     8fa20000     00     00000     00000001     1     00000000     0     00000000
03ce     3170     3170     42000018     00     00000     00000001     0     00000000     0     00000000
03cf     0014     0014     2012000c     00     00000     00000001     1     0000000c     0     00000000
03d0     0018     0018     24160008     00     00000     00000001     1     00000008     0     00000000
03d1     001c     001c     26100001     00     00000     00000001     1     00000001     0     00000000
03d2     0020     0020     3210000f     00     00000     00000001     1     00000001     0     00000000
03d3     0024     0024     20080008     00     00000     00000001     1     00000008     0     00000000
03d4     0028     0028     20090001     00     00000     00000001     1     00000001     0     00000000
03d5     002c     002c     00139900     00     00000     00000001     1     fffffff0     0     00000000
03d6     0030     0030     02709825     00     00000     00000001     1     fffffff1     0     00000000
03d7     0034     0034     00132020     00     00000     00000001     1     fffffff1     0     00000000
03d8     0038     0038     20020022     00     00000     00000001     1     00000022     0     00000000
03d9     003c     003c     0000000c     00     00000     00000001     0     00000000     0     00000000
03da     0040     0040     01094022     00     00000     fffffff1     1     00000007     0     00000000
03db     0044     0044     1500fff9     00     00000     fffffff1     0     00000000     0     00000000
03dc     002c     002c     00139900     00     00000     fffffff1     1     ffffff10     0     00000000
03dd     0030     0030     02709825     00     00000     fffffff1     1     ffffff11     0     00000000
03de     0034     0034     00132020     00     00000     fffffff1     1     ffffff11     0     00000000
03df     0038     0038     20020022     00     00000     fffffff1     1     00000022     0     00000000
03e0     003c     003c     0000000c     00     00000     fffffff1     0     00000000     0     00000000
03e1     0040     0040     01094022     00     00000     ffffff11     1     00000006     0     00000000
03e2     0044     0044     1500fff9     00     00000     ffffff11     0     00000000     0     00000000
03e3     002c     002c     00139900     00     00000     ffffff11     1     fffff110     0     00000000
03e4     0030     0030     02709825     00     00000     ffffff11     1     fffff111     0     00000000
03e5     0034     0034     00132020     00     00000     ffffff11     1     fffff111     0     00000000
03e6     0038     0038     20020022     00     00000     ffffff11     1     00000022     0     00000000
03e7     003c     003c     0000000c     00     00000     ffffff11     0     00000000     0     00000000
03e8     0040     0040     01094022     00     00000     fffff111     1     00000005     0     00000000
